Name,RBICS_id,Entity_Type,RBICS_Level
Other Agrochemicals Manufacturing,4510202015,RBICS_IG,5
"Other Air, Liquid and Gas Control Equipment Makers",4010201015,RBICS_IG,5
"Other Aircraft Parts, Equipment and Services",401010101035,RBICS_IG,6
Other Alcoholic Beverage Production,501515101025,RBICS_IG,6
Other Alternative Fuel Manufacturers,451010101530,RBICS_IG,6
Other Ambulatory and Outpatient Diagnostic Care,3515151515,RBICS_IG,5
Other Ambulatory and Outpatient Patient Care,35151530,RBICS_IG,4
Other Americas (excluding US) Coal Mining,251010101010,RBICS_IG,6
Other Americas Electric Power Utilities,651010101035,RBICS_IG,6
Other Americas Fossil Fuel Exploration/Production,2510151010,RBICS_IG,5
Other Americas Gold Ore Mining,451525201020,RBICS_IG,6
Other Americas Railroad Transportation,401510201020,RBICS_IG,6
Other Apparel Retail,2025102015,RBICS_IG,5
Other Architecture/Infrastructure Component Makers,4515351015,RBICS_IG,5
"Other Arts, Entertainment and Recreation Providers",1510101520,RBICS_IG,5
Other Asia Fossil Fuel Exploration/Production,251015201020,RBICS_IG,6
Other Asia/Pacific Banks,3010101515,RBICS_IG,5
Other Asia/Pacific Biomass Wholesale Power,651010452030,RBICS_IG,6
Other Asia/Pacific Decentralized Wholesale Power,651010452035,RBICS_IG,6
Other Asia/Pacific Fossil Fuel Wholesale Power,651010452020,RBICS_IG,6
Other Asia/Pacific Geothermal Wholesale Power,651010452040,RBICS_IG,6
Other Asia/Pacific Hydroelectric Wholesale Power,651010452045,RBICS_IG,6
Other Asia/Pacific Mixed Alt. Wholesale Power,651010452010,RBICS_IG,6
Other Asia/Pacific Mixed Trad. Wholesale Power,651010452025,RBICS_IG,6
Other Asia/Pacific Mixed Wholesale Power,651010452015,RBICS_IG,6
Other Asia/Pacific Nuclear Wholesale Power,651010452060,RBICS_IG,6
Other Asia/Pacific Solar Wholesale Power,651010452050,RBICS_IG,6
Other Asia/Pacific Wholesale Power,6510104520,RBICS_IG,5
Other Asia/Pacific Wind Wholesale Power,651010452055,RBICS_IG,6
"Other Auto Comfort, Safety and Electronic Products",202010101020,RBICS_IG,6
Other Automation Support Product Manufacturing,401020152515,RBICS_IG,6
Other Automotive Equipment Rental,201510201010,RBICS_IG,6
Other Automotive Services,2015101020,RBICS_IG,5
Other Bacterial Infections Biopharmaceuticals,351010101025,RBICS_IG,6
Other Base Metal Ore Mining,4515251015,RBICS_IG,5
Other Biopharmaceutical OEMs,351525101025,RBICS_IG,6
Other Biopharmaceuticals,351015,RBICS_IG,3
Other Building Materials Distribution,4015202515,RBICS_IG,5
Other Building Materials and Garden Supply Stores,2025201015,RBICS_IG,5
Other Business Administrative Services,1010151030,RBICS_IG,5
Other Business Communications Equipment,5515151020,RBICS_IG,5
Other Business Support Services,101015103015,RBICS_IG,6
Other Carrier Services,601010301020,RBICS_IG,6
Other Cellular Phones Manufacturing,5515154515,RBICS_IG,5
Other Chemical Additives Manufacturing,4510201020,RBICS_IG,5
Other Chemical Products Distributors,401520151015,RBICS_IG,6
Other Chemical and Allied Product Distributors,401520151010,RBICS_IG,6
Other Chemistry Clinical Diagnostics Devices,352010101020,RBICS_IG,6
Other Classifieds and Directories Media and Sites,552010101035,RBICS_IG,6
Other Clearing and Settlement Services,302010251510,RBICS_IG,6
Other Clinical Diagnostic Devices,3520101015,RBICS_IG,5
Other Commercial Electronics Manufacturing,55151035,RBICS_IG,4
Other Commercial Finance,3030101020,RBICS_IG,5
Other Commercial Printing Services,101010151030,RBICS_IG,6
Other Commercial Transportation Equipment Makers,4010251025,RBICS_IG,5
Other Commodity Chemical Manufacturing,45101015,RBICS_IG,4
Other Communications Equipment,55151525,RBICS_IG,4
Other Communications Semiconductors,551020401015,RBICS_IG,6
Other Computer Display Equipment,5515203015,RBICS_IG,5
Other Computer Systems,5515201520,RBICS_IG,5
Other Construction Wood Products Makers,4520101025,RBICS_IG,5
Other Consulting and Business Process Outsourcing,1010151520,RBICS_IG,5
Other Containers and Packaging Products,45201515,RBICS_IG,4
Other Contract Manufacturing Organizations,3515251020,RBICS_IG,5
Other Core Infrastructure Equipment,5515154020,RBICS_IG,5
Other Crop Farming,501510153020,RBICS_IG,6
Other Defense Manufacturing,4010101510,RBICS_IG,5
Other Design and Engineering Software,5520151020,RBICS_IG,5
Other Discrete Semiconductors,5510201515,RBICS_IG,5
Other Drug Delivery Devices,3520101515,RBICS_IG,5
Other Educational Services,5025101010,RBICS_IG,5
Other Electric Motors and Motion Control Products,401015101025,RBICS_IG,6
Other Electric and Natural Gas Utilities,65101020,RBICS_IG,4
Other Electrical Equipment/Power Systems Makers,40101515,RBICS_IG,4
Other Employment Services,101015101025,RBICS_IG,6
Other Endocrinology/Metabolism Biopharmaceuticals,3510202520,RBICS_IG,5
Other Enterprise Management Software,5520151540,RBICS_IG,5
Other Entertainment Retail,2025151515,RBICS_IG,5
Other Entertainment and Programming Providers,1515101510,RBICS_IG,5
Other Environmental Control Machine Manufacturing,401020101030,RBICS_IG,6
Other Factory Automation Product Manufacturing,4010201525,RBICS_IG,5
Other Farming,5015101530,RBICS_IG,5
Other Fibers and Polymers Manufacturing,451020351015,RBICS_IG,6
Other Finance Industry Software,303015101025,RBICS_IG,6
Other Fluid Power and Control Equipment Products,401020101520,RBICS_IG,6
Other Food Production,5015151530,RBICS_IG,5
Other Food and Beverage Services,15101020,RBICS_IG,4
Other Forestry and Paper Products Manufacturing,45201015,RBICS_IG,4
Other Fossil Fuel Exploration and Production,25101520,RBICS_IG,4
Other Front End Processing Equipment Makers,551030101515,RBICS_IG,6
Other Funds of Funds Managers,302010101020,RBICS_IG,6
Other Games Software,5520152025,RBICS_IG,5
Other Gold Mining,4515252020,RBICS_IG,5
Other Gynecology Biopharmaceuticals,351020501010,RBICS_IG,6
Other Handheld and Smart Phone Software,552015251515,RBICS_IG,6
Other Hardware Distributors,5515301025,RBICS_IG,5
Other Health Plans,3515101015,RBICS_IG,5
Other Health and Personal Care Retail,50102010,RBICS_IG,4
Other Health and Personal Care Stores,5010201010,RBICS_IG,5
Other Healthcare Administrative Services,3515101520,RBICS_IG,5
Other Healthcare Support Services,35151025,RBICS_IG,4
Other Healthcare and Pharma Industry Software,351510151525,RBICS_IG,6
Other Heating and Cooling Equipment Manufacturing,401020101035,RBICS_IG,6
Other Heavy Building Material/Aggregate Products,4515352015,RBICS_IG,5
"Other Hobby, Toy and Game Stores",202515151515,RBICS_IG,6
Other Hospitals,3515151015,RBICS_IG,5
Other Hosting Services,5520102020,RBICS_IG,5
Other Household Furniture/Accessory Manufacturing,502015201040,RBICS_IG,6
Other Household Products Manufacturing,5020101525,RBICS_IG,5
Other Human Resources Consulting and PEO Services,101015101030,RBICS_IG,6
Other IT Distributors,55153015,RBICS_IG,4
Other Immunology Biopharmaceuticals,3510203520,RBICS_IG,5
Other Industrial Electrical Product Manufacturing,401015101525,RBICS_IG,6
Other Industrial Electrical Products,4010151015,RBICS_IG,5
Other Industrial Gas Manufacturing,451010151545,RBICS_IG,6
Other Industrial Plastic Products Makers,4510251520,RBICS_IG,5
Other Infectious Disease Biopharmaceuticals,3510101015,RBICS_IG,5
Other Infrastructure Construction,401525101020,RBICS_IG,6
Other Inorganic Chemical Makers,451010152020,RBICS_IG,6
Other Interconnect Components,5510101020,RBICS_IG,5
Other Interconnect Fabrication Services,5510152015,RBICS_IG,5
Other International Coal Mining,25101020,RBICS_IG,4
Other International Energy Utilities,6510102015,RBICS_IG,5
Other International Wholesale Power,65101050,RBICS_IG,4
Other Internet Health and Personal Care Retail,5010201015,RBICS_IG,5
Other Investment Banking and Corporate Finance,3020101515,RBICS_IG,5
Other Leasing Services,303010101525,RBICS_IG,6
Other Leisure Goods,20101510,RBICS_IG,4
Other Local Area Networking Equipment,5515152010,RBICS_IG,5
Other Long-Term Care Facilities,3515152020,RBICS_IG,5
Other Machinery Manufacturing,40102030,RBICS_IG,4
Other Managed Care,3515101020,RBICS_IG,5
Other Marketing Specialists,101010101015,RBICS_IG,6
Other Marketing and Advertising Services,1010101015,RBICS_IG,5
Other Materials,452020,RBICS_IG,3
Other Materials Distributors,4015201515,RBICS_IG,5
Other Media Equipment Manufacturing,551510251020,RBICS_IG,6
Other Medical Devices,352020,RBICS_IG,3
Other Medical Supplies,3520201010,RBICS_IG,5
Other Memory Semiconductors,5510202515,RBICS_IG,5
Other Metal Ore Mining,45152515,RBICS_IG,4
Other Metal Packaging Products Makers,4520151015,RBICS_IG,5
Other Metal Processing and Recycling Providers,451510202530,RBICS_IG,6
Other Metal Product Manufacturing,45151015,RBICS_IG,4
Other Metal Products Makers,4515101510,RBICS_IG,5
Other Mining,451530,RBICS_IG,3
Other Mobile Equipment,5515154520,RBICS_IG,5
Other Module and Subassembly Components,5510101510,RBICS_IG,5
Other Module and Subassembly Electronic Components,551010151010,RBICS_IG,6
Other Mortgage Banking Services,3010151015,RBICS_IG,5
Other Motor Vehicle Sales,2015101515,RBICS_IG,5
Other Network Software,552015353025,RBICS_IG,6
Other Non-Ferrous Metal Products Manufacturing,451510203520,RBICS_IG,6
Other Non-Ferrous Metals Ore Mining,451525101030,RBICS_IG,6
Other Nonmetallic Mineral Product Makers,4515151025,RBICS_IG,5
Other Nonmetallic Minerals Mining,4515301525,RBICS_IG,5
Other Nonvolatile Memory Semiconductors,551020251015,RBICS_IG,6
Other North America Gold Ore Mining,451525201025,RBICS_IG,6
Other Office Equipment Manufacturing,5515103015,RBICS_IG,5
Other Oil and Gas Software and Services,2510202045,RBICS_IG,5
Other Oil and Gas Support Activities,2510202050,RBICS_IG,5
Other Oilseed and Grain Farming,501510153520,RBICS_IG,6
Other Oncology Biopharmaceuticals,3510101520,RBICS_IG,5
Other Optoelectronics Discrete Semiconductors,551020151015,RBICS_IG,6
Other Organic Chemical Manufacturers,4510101010,RBICS_IG,5
Other Orthopedics Devices,352015101515,RBICS_IG,6
Other Outsourced Biomedical Services,35152015,RBICS_IG,4
Other Pain Management Biopharmaceuticals,3510151525,RBICS_IG,5
Other Paper Packaging Products Manufacturing,4520152020,RBICS_IG,5
Other Passenger Transportation,40153015,RBICS_IG,4
Other Passive Capacitor Electronic Components,551010253015,RBICS_IG,6
Other Passive Electronic Components,5510102525,RBICS_IG,5
Other Performance Additive Manufacturing,451020102020,RBICS_IG,6
Other Peripherals,5515201030,RBICS_IG,5
Other Personal Insurance,301510201525,RBICS_IG,6
Other Personal Services,5025101515,RBICS_IG,5
Other Petroleum Products,2515101020,RBICS_IG,5
Other Pharmaceuticals Distributors,3515102020,RBICS_IG,5
Other Pipeline and Energy Storage Services,25151515,RBICS_IG,4
Other Plastic Containers/Components Manufacturing,4520152515,RBICS_IG,5
Other Plastic and Rubber Products Manufacturing,45102510,RBICS_IG,4
Other Post-Secondary Education,502510101515,RBICS_IG,6
Other Power Analog and Mixed Signal Semiconductors,5510201015,RBICS_IG,5
Other Power Generation and Support Products,4010152010,RBICS_IG,5
Other Precious Metal Ore Mining,4515252025,RBICS_IG,5
Other Printing Services,1010101515,RBICS_IG,5
Other Processor Semiconductors,5510203030,RBICS_IG,5
Other Professional Services,101015,RBICS_IG,3
Other Programmable Logic and ASIC Semiconductors,5510203510,RBICS_IG,5
Other Proprietary Trading Services,302010252020,RBICS_IG,6
Other Real Estate Investment and Services,30251510,RBICS_IG,4
Other Reinsurance,3015102515,RBICS_IG,5
Other Respiratory System Biopharmaceuticals,3510206015,RBICS_IG,5
Other Retail,201515,RBICS_IG,3
Other Road Transportation,401510201525,RBICS_IG,6
Other Satellite Equipment,5515153020,RBICS_IG,5
Other Securities Sales and Trading Services,3020102515,RBICS_IG,5
Other Small Arms and Security Manufacturing,401010151510,RBICS_IG,6
Other Small Home Appliances Makers,5020101530,RBICS_IG,5
"Other Soups, Sauces and Condiments Production",501515153025,RBICS_IG,6
Other Specialized Medical Devices,3520201510,RBICS_IG,5
Other Specialized Semiconductors,5510204020,RBICS_IG,5
Other Specialty and Performance Chemicals Makers,451020303010,RBICS_IG,6
Other Specialty/Performance Chemical Manufacturing,45102030,RBICS_IG,4
Other Specialty/Performance Chemicals Products,4510203030,RBICS_IG,5
Other Sporting and Athletic Goods,2010152025,RBICS_IG,5
Other Steel Mills and Products Manufacturing,4515101515,RBICS_IG,5
Other Supplemental Health Insurance,301510151515,RBICS_IG,6
Other Support Services,1010201015,RBICS_IG,5
Other Surgical Devices,352015102015,RBICS_IG,6
Other Telecommunications Industry Software,601010351015,RBICS_IG,6
Other Telecommunications Services,601010,RBICS_IG,3
Other Test and Measurement Equipment,5515104515,RBICS_IG,5
Other Tobacco Product Makers,50152020,RBICS_IG,4
Other Tobacco Products Makers,5015202010,RBICS_IG,5
Other Tools and Outdoor Care Tool Manufacturing,4010203520,RBICS_IG,5
Other Traditional Investment Product Managers,302010103020,RBICS_IG,6
Other US South Fossil Fuel Exploration/Production,251015102025,RBICS_IG,6
Other US Western Oil/Gas Exploration/Production,251015101515,RBICS_IG,6
Other United States Commercial Banks,3010201010,RBICS_IG,5
Other United States Electric Utilities,6510101015,RBICS_IG,5
Other United States Energy Utilities,6510102020,RBICS_IG,5
Other United States Telecommunications Services,60101025,RBICS_IG,4
Other United States Wireline Voice Services,601015153015,RBICS_IG,6
Other Video Electronics Equipment,5515252515,RBICS_IG,5
Other Waste Services,10102520,RBICS_IG,4
Other Water Transportation,401510101530,RBICS_IG,6
Other Wide Area Networking (WAN) Equipment,551515353010,RBICS_IG,6
Other Wide Area Networking Equipment,5515153530,RBICS_IG,5
Other Wireless Equipment,5515152515,RBICS_IG,5
Outsourced Development and Manufacturing Services,351525,RBICS_IG,3
Outsourced Drug Services,35152020,RBICS_IG,4
Oxygen Gas Manufacturing,451010151515,RBICS_IG,6
Packaging and Coating Application Machinery Makers,401020152520,RBICS_IG,6
Pain Management Biopharmaceuticals,35101515,RBICS_IG,4
Paints Manufacturing,4510201530,RBICS_IG,5
Palm Farming,501510153530,RBICS_IG,6
Pan-America Wireless Services,601015101015,RBICS_IG,6
Pan-Americas Fossil Fuel Exploration/Production,251015101030,RBICS_IG,6
Pan-Americas Investment Banking/Corporate Finance,302010151015,RBICS_IG,6
Pan-Americas Mixed Telecommunications Services,60101050,RBICS_IG,4
Pan-Americas Mixed Wholesale Power,651010401010,RBICS_IG,6
Pan-Americas Wholesale Power,6510104010,RBICS_IG,5
Pan-Asia Fossil Fuel Exploration/Production,251015201025,RBICS_IG,6
Pan-Asia Gold Ore Mining,451525201520,RBICS_IG,6
Pan-Asia/Pacific Coal Mining,251010151020,RBICS_IG,6
Pan-Asia/Pacific Mixed Telecommunications Services,60101055,RBICS_IG,4
Pan-Asia/Pacific Wholesale Power,6510104510,RBICS_IG,5
Pan-EMEA Banks,3010102025,RBICS_IG,5
Pan-Europe Fossil Fuel Exploration/Production,251015201520,RBICS_IG,6
Pan-Europe Mixed Telecommunications Services,60101060,RBICS_IG,4
Pan-Powertrain and Chassis Manufacturing,202010101515,RBICS_IG,6
Pan-US Fossil Fuel Exploration/Production,2510151015,RBICS_IG,5
Paper Mills,452010202015,RBICS_IG,6
Paper Packaging Products,45201520,RBICS_IG,4
Paper and Paper Products,45201020,RBICS_IG,4
Paper and Textile Automation Providers,401020151530,RBICS_IG,6
Parking Facility Services,101020101035,RBICS_IG,6
Passenger Car Rental,201510201015,RBICS_IG,6
Passenger Rail Transportation,4015301520,RBICS_IG,5
Passenger Transportation,401530,RBICS_IG,3
Passive Capacitor Electronic Components,5510102530,RBICS_IG,5
Passive Electronic Components,55101025,RBICS_IG,4
Patent/Copyright/License Consulting Services,101015152040,RBICS_IG,6
Patient Care,351515,RBICS_IG,3
Patient Data Management Software,351510151530,RBICS_IG,6
Payment Processing Software,303015101030,RBICS_IG,6
Payroll Services,101015101035,RBICS_IG,6
Peer-to-Peer Lending,303010153515,RBICS_IG,6
Pension Fund Managers,302010101045,RBICS_IG,6
Performing Arts and Exhibitions,151010153020,RBICS_IG,6
Peripheral Semiconductors,5510204025,RBICS_IG,5
Peripheral and Other Commerce Equipment Makers,5515101010,RBICS_IG,5
Permian Basin Fossil Fuel Exploration/Production,251015102030,RBICS_IG,6
Personal Care Fragrance Products,50202020,RBICS_IG,4
Personal Care and Cleaning Products,502020,RBICS_IG,3
Personal Insurance,3015102015,RBICS_IG,5
Personal Loans,3030101540,RBICS_IG,5
Personal Professional Services,502510,RBICS_IG,3
Personal Recreation Vehicle Manufacturing,2010151515,RBICS_IG,5
Personal Services,50251015,RBICS_IG,4
Pest Control Services,101020101515,RBICS_IG,6
Pesticide Manufacturing,451020201525,RBICS_IG,6
Pet Food Manufacturing,501515152520,RBICS_IG,6
Pet Supplies Manufacturing,2010151025,RBICS_IG,5
Pet and Pet Supply Retail,20151525,RBICS_IG,4
Pet and Pet Supply Stores,201515251010,RBICS_IG,6
Petrochemical Manufacturing,451010101535,RBICS_IG,6
Petrochemicals and Alternative Fuels Manufacturing,4510101015,RBICS_IG,5
Petroleum Liquid Pipeline and Storage,25151520,RBICS_IG,4
Petroleum Refineries,25151015,RBICS_IG,4
Petroleum Storage and Transportation,2515101025,RBICS_IG,5
Petroleum Water Transportation,2510201010,RBICS_IG,5
Pharmacies and Drug Retailers,50102015,RBICS_IG,4
Pharmacies and Drug Stores,5010201510,RBICS_IG,5
Pharmacy Benefit Management (PBM),351510152015,RBICS_IG,6
Phosphate Fertilizer Manufacturing,451020201025,RBICS_IG,6
Phosphates Mineral Mining,4515301530,RBICS_IG,5
Photo Printing Services,502510151525,RBICS_IG,6
Photography Equipment,55152540,RBICS_IG,4
Photolithography Equipment Manufacturing,551030101520,RBICS_IG,6
Photovoltaic and Solar Cells and Systems Providers,401015201520,RBICS_IG,6
Physical and Online Casinos,1510101525,RBICS_IG,5
Physician Practice Management (PPM),351510151020,RBICS_IG,6
Pipes and Pipe Fittings Manufacturing,451535101515,RBICS_IG,6
Pituitary Gland Disorders Biopharmaceuticals,3510202525,RBICS_IG,5
Pizza Restaurants,151010251540,RBICS_IG,6
Plastic Bag Makers,452015252010,RBICS_IG,6
Plastic Bag Manufacturing,4520152520,RBICS_IG,5
Plastic Bottle Makers,452015252510,RBICS_IG,6
Plastic Bottle Manufacturing,4520152525,RBICS_IG,5
Plastic Chassis/Casings,551015101525,RBICS_IG,6
Plastic Materials Distributors,401520151020,RBICS_IG,6
Plastic Packaging Products,45201525,RBICS_IG,4
Plastic Products Manufacturing,45102515,RBICS_IG,4
Plastic Resins and Materials Manufacturing,451020351020,RBICS_IG,6
Plastic and Reconstructive Surgery Devices,352020151025,RBICS_IG,6
Plastic and Rubber Products,451025,RBICS_IG,3
Plastics and Rubber Automation Providers,401020151535,RBICS_IG,6
Platinum and Palladium Metals Ore Mining,451525202515,RBICS_IG,6
Plumbing Fixtures and Trim Manufacturing,5020101535,RBICS_IG,5
Plumbing and Heating Supply Distributors,401520101020,RBICS_IG,6
"Plywood, Hardwood and Softwood Veneer Products",4520101030,RBICS_IG,5
Point of Care Testing Kits,352010101025,RBICS_IG,6
Point-of-Sale (POS) Terminal Manufacturing,5515101015,RBICS_IG,5
Polymer Additives Manufacturing,451020102025,RBICS_IG,6
Portable Computer Systems,5515201525,RBICS_IG,5
Post-Secondary Educational Services,5025101015,RBICS_IG,5
"Potash, Soda and Borates Mineral Mining",4515301535,RBICS_IG,5
Potassium Fertilizer Manufacturing,451020201030,RBICS_IG,6
Poultry Products Processors,501515152525,RBICS_IG,6
Poultry and Egg Production,501510101035,RBICS_IG,6
Power Generation and Support Products,40101520,RBICS_IG,4
Power Generation/Support Products Manufacturing,401015201015,RBICS_IG,6
Power Module and Subassembly Components,5510101515,RBICS_IG,5
Power Module and Subassembly Electronic Components,551010151510,RBICS_IG,6
Power Transmission and Distribution Products,401015201020,RBICS_IG,6
"Power, Control and Mixed Signal Semiconductors",5510201020,RBICS_IG,5
Powertrain Manufacturing,202010101520,RBICS_IG,6
Powertrain and Chassis Thermal Management Products,202010101525,RBICS_IG,6
Precious Metal Mining,45152520,RBICS_IG,4
Preclinical Limited Service CRO,3515251530,RBICS_IG,5
Preclinical Limited Service CROs,351525153010,RBICS_IG,6
Premium Wear Production,201010151545,RBICS_IG,6
Pressure Vessel/Specialized Storage Tank Products,401020101525,RBICS_IG,6
Primary Care,3515153020,RBICS_IG,5
Primary Metals Products,45151020,RBICS_IG,4
Primary Patient Care,351515302010,RBICS_IG,6
Primary and Secondary Education,502510101020,RBICS_IG,6
Print Advertising,1515102015,RBICS_IG,5
Print Media and Publishing Services,15151020,RBICS_IG,4
Print and Prepress Industry Software,1515102010,RBICS_IG,5
Printed Circuit Board/Wiring Board Manufacturing,5510152020,RBICS_IG,5
Printed Circuit Boards,5515203020,RBICS_IG,5
Printing Services,10101015,RBICS_IG,4
Printing and Imaging Peripherals,5515201035,RBICS_IG,5
Printing and Publishing Equipment Manufacturing,551510401015,RBICS_IG,6
Printing and Stationary Paper Products,4520102015,RBICS_IG,5
Printing/Publishing Industry Electronics Makers,55151040,RBICS_IG,4
Private Equity and Venture Capital Companies,3020102025,RBICS_IG,5
Private Equity and Venture Capital Fund Managers,302010101030,RBICS_IG,6
Private Label and Apparel Manufacturing Services,201010151550,RBICS_IG,6
Private Wealth Managers,302010102520,RBICS_IG,6
"Process Plants, Utilities and Energy Construction",401525101025,RBICS_IG,6
Processor Semiconductors,55102030,RBICS_IG,4
Product Labeling Printers,101010151520,RBICS_IG,6
Productivity Software,5520152530,RBICS_IG,5
Professional Advancement Education,502510101520,RBICS_IG,6
Professional Content Providers,5520103010,RBICS_IG,5
Professional Data and Services,55201030,RBICS_IG,4
Professional Liability Commercial Insurance,301510201050,RBICS_IG,6
Professional/Contractor Suppliers,401520251015,RBICS_IG,6
Programmable Logic Device Semiconductors,5510203515,RBICS_IG,5
Programmable Logic and ASIC Semiconductors,55102035,RBICS_IG,4
Propane and LPG Marketing and Distribution,2515101030,RBICS_IG,5
Property Owners,30251515,RBICS_IG,4
Property Reinsurance,301510252025,RBICS_IG,6
Property and Casualty Insurance,30151020,RBICS_IG,4
Property and Casualty Reinsurance,3015102520,RBICS_IG,5
Proprietary Trading,3020102520,RBICS_IG,5
Protective and Occupational Apparel Production,201010151555,RBICS_IG,6
Protective/Pressure Sensitive Material Products,4520151520,RBICS_IG,5
Public Infrastructure Components Manufacturing,451535101520,RBICS_IG,6
Public Relations Agencies,101010101020,RBICS_IG,6
Publishing,1515102020,RBICS_IG,5
Pulp Mills,452010202020,RBICS_IG,6
Pulp and Paper Additives Manufacturing,451020102030,RBICS_IG,6
Pulp and Paper Mills,4520102020,RBICS_IG,5
RF Analog and Mixed Signal Semiconductors,5510201025,RBICS_IG,5
RFID Asset Tracking Equipment Manufacturing,5515101020,RBICS_IG,5
Radio Broadcasting,151510101015,RBICS_IG,6
Radio Communication Equipment,5515154525,RBICS_IG,5
Radio Frequency/Microwave Passive Electronic Parts,5510102535,RBICS_IG,5
Radio and Television Broadcasting,1515101010,RBICS_IG,5
Radiology Devices,352020151030,RBICS_IG,6
Radium and Vanadium Mining,25101030,RBICS_IG,4
Rail Equipment Manufacturers,4010251030,RBICS_IG,5
Rail Leasing Services,303010101530,RBICS_IG,6
Rail Transportation,4015102010,RBICS_IG,5
Rare Earth Elements Ore Mining,451525102015,RBICS_IG,6
Ready-Mix Concrete Makers,451535201520,RBICS_IG,6
Real Estate,3025,RBICS_IG,2
Real Estate Classifieds and Directories Sites,552010101040,RBICS_IG,6
Real Estate Developers,3025151020,RBICS_IG,5
Real Estate Fund Managers,302010101035,RBICS_IG,6
Real Estate Investment Trusts (REITs),302520,RBICS_IG,3
Real Estate Investment and Services,302515,RBICS_IG,3
Real Estate and Construction Industry Software,302515101515,RBICS_IG,6
Records Management Services,101015103020,RBICS_IG,6
Recreation Equipment Manufacturing,2020101525,RBICS_IG,5
Recreational Goods,20101515,RBICS_IG,4
Recycling Services,1010251025,RBICS_IG,5
Refined Petroleum Liquid Pipeline and Storage,2515152020,RBICS_IG,5
Refined Petroleum and Other Liquid Transportation,251020101030,RBICS_IG,6
Rehabilitation Patient Care,3515153025,RBICS_IG,5
Reinsurance,30151025,RBICS_IG,4
Renewable Energy/Distributed Power System Makers,4010152015,RBICS_IG,5
Research Models/Laboratory Animals,351520252020,RBICS_IG,6
Residential Mortgage Banking and Services,3010151020,RBICS_IG,5
Residential Mortgage REITs,302520201020,RBICS_IG,6
Residential Property Owners,302515151020,RBICS_IG,6
Residential Real Estate Services and Brokerage,302515101520,RBICS_IG,6
Residential Specialty Engineering Contractors,401525102020,RBICS_IG,6
Respiratory Devices,352020151540,RBICS_IG,6
Respiratory System Biopharmaceuticals,35102060,RBICS_IG,4
Rest of Asia Gold Ore Mining,451525201525,RBICS_IG,6
Rest of Europe Fossil Fuel Exploration/Production,251015201515,RBICS_IG,6
Restaurants and Bars,15101025,RBICS_IG,4
Retail Advisory Services,302010251030,RBICS_IG,6
Retail Advisory and Brokerage Services,302010251025,RBICS_IG,6
Retail Brokerage Services,302010251035,RBICS_IG,6
Retail Distributors,50101025,RBICS_IG,4
Retail Industry Software,20151530,RBICS_IG,4
River Cruise Lines,151010101015,RBICS_IG,6
Road Transportation,4015102015,RBICS_IG,5
Road Transportation Infrastructure and Support,401510201530,RBICS_IG,6
Road and Rail Transportation Operators,40151020,RBICS_IG,4
Rugged Footwear,201010152025,RBICS_IG,6
Russia and CIS Gold Ore Mining,451525202025,RBICS_IG,6
Russia/CIS/FSU Fossil Fuel Exploration/Production,2510152030,RBICS_IG,5
Safety and Sterilization Medical Supplies,3520201015,RBICS_IG,5
Sales Force Automation (SFA) Software,552015152525,RBICS_IG,6
Salons and Spa Services,502510151530,RBICS_IG,6
"Sand, Gravel and Rocks Mineral Mining",4515301540,RBICS_IG,5
Sanitary and Personal Care Paper Products,50202040,RBICS_IG,4
Satellite Equipment,55151530,RBICS_IG,4
Satellite Systems Manufacturing,401010101510,RBICS_IG,6
"Sauces, Dressings and Food Oils Production",501515153030,RBICS_IG,6
"School, Art and Office Supplies Manufacturing",2010151030,RBICS_IG,5
Scientific Analytical Instruments,351520251515,RBICS_IG,6
Scientific Products,35152025,RBICS_IG,4
Seafood Processors,501515152530,RBICS_IG,6
Seafood Production,5015101015,RBICS_IG,5
Securities Exchanges,302010252515,RBICS_IG,6
Securities Exchanges and ECNs,3020102525,RBICS_IG,5
Securities Sales and Trading Services,30201025,RBICS_IG,4
Security Services,10102015,RBICS_IG,4
Security Systems Services,101020151020,RBICS_IG,6
Security and Identification Semiconductors,5510204030,RBICS_IG,5
Security and Management Consulting,5520202525,RBICS_IG,5
Security and Safety Equipment Manufacturing,401010151515,RBICS_IG,6
Semiconductor Assembly and Packaging Services,551030151510,RBICS_IG,6
Semiconductor Back End and Fab Support Services,5510301010,RBICS_IG,5
Semiconductor Capital Equipment/Parts Distribution,551030101015,RBICS_IG,6
Semiconductor Components/Subsystems Manufacturing,551030102010,RBICS_IG,6
Semiconductor Equipment and Services,551030,RBICS_IG,3
Semiconductor Foundry Services,5510301510,RBICS_IG,5
Semiconductor Front End Processing Equipment,5510301015,RBICS_IG,5
Semiconductor Manufacturing,551020,RBICS_IG,3
Semiconductor Manufacturing Capital Equipment,55103010,RBICS_IG,4
Semiconductor Manufacturing Services,55103015,RBICS_IG,4
Semiconductor Packaging and Testing Services,5510301515,RBICS_IG,5
Semiconductor Process Analysis Tool Manufacturing,551030102015,RBICS_IG,6
Semiconductor Process Control Equipment,5510301020,RBICS_IG,5
Semiconductor Testing Services,551030151520,RBICS_IG,6
Semiconductors Distributors,551530151015,RBICS_IG,6
Server Computer Systems,5515201530,RBICS_IG,5
Ship Builders and Ship Repair Service Providers,4010251035,RBICS_IG,5
Ship Builders and Ship Repairs,401025103510,RBICS_IG,6
