factset_ultimate_parent_entity_id,ultimate_parent_name,Ult_Parent_Entity_Type,rel_type_desc,factset_entity_id,Name,Entity_Type
05J5PX-E,"Tycoons Group Enterprise Co., Ltd.",Public Company,IS_PARENT_OF,0C6P22-E,TY Steel Co. Ltd.,Subsidiary
09GC15-E,Cemas Dokum Sanayi AS,Public Company,IS_PARENT_OF,0C6PJH-E,HMF Makine Ve Servis San Ve Tic AS,Subsidiary
060LD0-E,Elia Group SA/NV,Public Company,IS_PARENT_OF,0C6PQ7-E,Coreso SA,Subsidiary
05H68W-E,Government of Canada,Government,IS_PARENT_OF,0C6RW7-E,"eHealth Ontario, Inc.",Subsidiary
0JQYTF-E,The Mcclay Foundation,Private Company,IS_PARENT_OF,0C6S18-E,Almac Diagnostic Services Ltd.,Subsidiary
002G82-E,"Juniper Networks, Inc.",Public Company,IS_PARENT_OF,0C6S3R-E,Netrounds AB,Subsidiary
060WYC-E,The Chickasaw Nation,Government,IS_PARENT_OF,0C6T10-E,Corvid Technologies LLC,Subsidiary
0BGQ32-E,Amati Global Partners LLP,Private Company,IS_PARENT_OF,0C6T5G-E,Amati AIM VCT Plc,Venture_Capital_Fund
07LHZ8-E,"Cloudera, Inc.",Holding Company,IS_PARENT_OF,0C6VC1-E,"Hortonworks, Inc.",Subsidiary
0PY7NL-E,SemiFive Co. Ltd.,Holding Company,IS_PARENT_OF,0C6XCL-E,"Analog Bits, Inc.",Subsidiary
05FTLN-E,PCCW Ltd.,Public Company,IS_PARENT_OF,0C6XNW-E,HKT Trust & HKT Ltd.,Public_Company
0610LP-E,Province of Gansu,Government,IS_PARENT_OF,0C6YB2-E,"Gansu Provincial State-Owned Asset Investment Group Co., Ltd.",Subsidiary
05P3NQ-E,Asociacion de Canalistas Sociedad del Canal del Maipo,Private Company,IS_PARENT_OF,0C72BT-E,Eléctrica Puntilla SA,Public_Company
064057-E,State of Washington,Government,IS_PARENT_OF,0C74KY-E,Washington State Board of Community & Technical Colleges,Government
060S3Q-E,Massachusetts Institute of Technology,College/University,IS_PARENT_OF,0C76BX-E,MIT Lincoln Laboratory,Subsidiary
0P8VVB-E,Daimler Truck Holding AG,Public Company,IS_PARENT_OF,0C76NS-E,"Torc Robotics, Inc.",Subsidiary
0P375Z-E,"Stagwell, Inc.",Public Company,IS_PARENT_OF,0C76RG-E,"Plaid, Inc.",Subsidiary
05PZLC-E,Province of Guangdong,Government,IS_PARENT_OF,0C7B9K-E,Guangdong Honghaiwan Power Generation Co. Ltd.,Subsidiary
08C42Y-E,Einhorn Verwaltungsgesellschaft mbH,Private Company,IS_PARENT_OF,0C7BKC-E,Norwood Medical,Subsidiary
05R07Y-E,Government of Ireland,Government,IS_PARENT_OF,0C7CN0-E,Northern Ireland Electricity Networks Ltd.,Subsidiary
07403R-E,Province of Hainan,Government,IS_PARENT_OF,0C7FPG-E,PT Kirana Megatara Tbk,Public_Company
05PZ6F-E,Province of Liaoning (Liaoning),Government,IS_PARENT_OF,0C7GSJ-E,Fuxin Taihe Wind Power Co. Ltd.,Subsidiary
0C7J7P-E,Harwood Capital Management Ltd.,Private Company,IS_PARENT_OF,0C7J83-E,Harwood Capital LLP,Subsidiary
0B98QC-E,Cadre Invest SA,Private Company,IS_PARENT_OF,0C7KNG-E,East Capital Private Equity AB,Subsidiary
00855K-E,"Planet DDS, Inc.",Holding Company,IS_PARENT_OF,0C7LL0-E,"Apteryx Imaging, Inc.",Subsidiary
07B1S5-E,Inter RAO UES PJSC,Public Company,IS_PARENT_OF,0C7LRH-E,INTER RAO Lietuva AB,Public_Company
002RSM-E,"Furniture.com, Inc.",Holding Company,IS_PARENT_OF,0C7LZ0-E,"Blueport Commerce, Inc.",Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0C7MCX-E,Cofco Dairy Holdings Ltd.,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0C7MD0-E,COFCO Dairy Investments Ltd.,Subsidiary
06HMYC-E,American Zinc Recycling LLC,Private Company,IS_PARENT_OF,0C7QW9-E,"Zochem, Inc.",Subsidiary
05V8DT-E,Penta Investments Group Ltd.,Private Company,IS_PARENT_OF,0C7S8J-E,Fortbet Holdings Ltd.,Subsidiary
0DYCPM-E,"Congregation of Sisters of St. Agnes of Fond du Lac, Wisconsin",Non-Profit Organization,IS_PARENT_OF,0C7SLT-E,"Agnesian HealthCare, Inc.",Subsidiary
075V59-E,City of Suzhou,Government,IS_PARENT_OF,0C7Z12-E,Suzhou International Development Group Co. Ltd.,Subsidiary
075V59-E,City of Suzhou,Government,IS_PARENT_OF,0C7ZVG-E,Suzhou Industrial Park Economic Development Co. Ltd.,Subsidiary
05ZVQC-E,Samyang Holdings Corp.,Public Company,IS_PARENT_OF,0C80FT-E,Samyang Corp.,Public_Company
0HFYYS-E,MK Direct Holding SAS,Holding Company,IS_PARENT_OF,0C82DN-E,Digital Fashion Group SAS,Subsidiary
0798XF-E,State of Bern,Government,IS_PARENT_OF,0C86LS-E,BKW AG,Public_Company
05FWBG-E,Société Générale SA,Public Company,IS_PARENT_OF,0C871C-E,ALD Automotive Maroc SA,Subsidiary
05JCRV-E,Avanza Bank Holding AB,Public Company,IS_PARENT_OF,0C88TD-E,Avanza Bank AB,Subsidiary
00CJXN-E,"Corsair Components, Inc.",Holding Company,IS_PARENT_OF,0C89LJ-E,Origin PC Corp.,Subsidiary
0H1GM1-E,Essity AB,Public Company,IS_PARENT_OF,0C8HHM-E,Asaleo Care Ltd.,Subsidiary
0JRN05-E,PT Sari Nusantara Gemilang,Private Company,IS_PARENT_OF,0C8J15-E,PT Transcoal Pacific,Public_Company
00GJD5-E,Cushman & Wakefield Plc,Public Company,IS_PARENT_OF,0C8J5P-E,"C&W Group, Inc.",Subsidiary
0C8FTP-E,PT Bakrie Global Ventura,Private Company,IS_PARENT_OF,0C8J98-E,PT Intermedia Capital Tbk,Public_Company
0C8JQR-E,Massive Equity Sdn. Bhd.,Private Company,IS_PARENT_OF,0C8JQF-E,QSR Brands (M) Holdings Sdn. Bhd.,Subsidiary
0DQ2K0-E,Galapagos Holding SA,Private Company,IS_PARENT_OF,0C8L14-E,Kelvion Holding GmbH,Subsidiary
05JBV4-E,"Saha Pathanapibul Public Co., Ltd.",Public Company,IS_PARENT_OF,0C8PKZ-E,TSURUHA (Thailand) Co Ltd,Subsidiary
05PYR4-E,City of Chongqing,Government,IS_PARENT_OF,0C8Q6T-E,"Chongqing Cummins Engine Co., Ltd.",Subsidiary
00G6K9-E,"Innerscope Hearing Technologies, Inc.",Public Company,IS_PARENT_OF,0C8RGX-E,"iHEAR Medical, Inc.",Subsidiary
0G1F74-E,Elenia Oy,Private Company,IS_PARENT_OF,0C8S0C-E,Elenia Oy (Old),Extinct
0741R6-E,City of Liuzhou,Government,IS_PARENT_OF,0C8TSJ-E,"Liuzhou Industrial Investment Co., Ltd.",Subsidiary
073TQP-E,Autonomous Region of Guangxi Zhuang,Government,IS_PARENT_OF,0C8W9W-E,Guangxi State Farms Group Co. Ltd.,Subsidiary
06R1ZM-E,PT Indika Energy Tbk,Public Company,IS_PARENT_OF,0C90PN-E,PT Indonesia Pratama,Subsidiary
05LCQV-E,City of Wuxi,Government,IS_PARENT_OF,0C90SK-E,"Wuxi Public Utilities Industrial Group Co., Ltd.",Subsidiary
0NBYZB-E,"Jackson Financial, Inc. (Michigan)",Public Company,IS_PARENT_OF,0C924X-E,Jackson Holdings LLC,Subsidiary
08F6HC-E,Norgine Europe BV,Private Company,IS_PARENT_OF,0C92NW-E,"Merus Labs International, Inc.",Subsidiary
05HWGV-E,"Shinhan Financial Group Co., Ltd.",Public Company,IS_PARENT_OF,0C9390-E,Shinhan Bank Japan,Subsidiary
009C1N-E,"SS&C Technologies Holdings, Inc.",Public Company,IS_PARENT_OF,0C939M-E,Blue Prism Group Plc,Subsidiary
0LKC23-E,"Raydiant, Inc.",Holding Company,IS_PARENT_OF,0C94DC-E,"Hoopla Software, Inc.",Subsidiary
0JSC13-E,"Generate Life Sciences, Inc.",Private Company,IS_PARENT_OF,0C95DH-E,Cell Care Australia Pty Ltd.,Subsidiary
0LT0GC-E,Dsfk,Private Company,IS_PARENT_OF,0C97SD-E,Alma-TV TOO,Subsidiary
0LK46Z-E,Rustitaninvest OOO,Private Company,IS_PARENT_OF,0C9B6B-E,Prosveshchenye Publishers OJSC,Subsidiary
001MSH-E,"Genesys Cloud Services, Inc.",Holding Company,IS_PARENT_OF,0C9BXV-E,Greeneden SARL,Subsidiary
05WQZR-E,Sino Vision Worldwide Holdings Ltd.,Public Company,IS_PARENT_OF,0C9D4Y-E,MadeInChina.com Corp.,Subsidiary
07880L-E,Wuthelam Holdings Ltd.,Private Company,IS_PARENT_OF,0C9HL0-E,Nipsea Management Co. Pte Ltd.,Subsidiary
0620F4-E,Kipling House Holdings Ltd.,Private Company,IS_PARENT_OF,0C9L1H-E,Starnevesse Ltd.,Subsidiary
0JQVLF-E,Marr Group Holdings Ltd.,Private Company,IS_PARENT_OF,0C9MST-E,Swivel Secure Ltd.,Subsidiary
08D3MG-E,City of Paris,Government,IS_PARENT_OF,0C9MZ9-E,Société du Grand Paris,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0C9PHN-E,"Baosteel Metal Co., Ltd.",Subsidiary
083ZLN-E,University of North Carolina System,College/University,IS_PARENT_OF,0C9WHN-E,The University of North Carolina at Charlotte,College_University
0N5Y8Q-E,Microdiamant AG,Private Company,IS_PARENT_OF,0C9ZRT-E,"Eminess Technologies, Inc.",Subsidiary
072QGN-E,Active Equity Sdn. Bhd.,Private Company,IS_PARENT_OF,0CB55Y-E,Credit Bureau Malaysia Sdn. Bhd.,Subsidiary
001LKM-E,Government of Singapore,Government,IS_PARENT_OF,0CB8XQ-E,GIC Asset Management Pte Ltd.,Subsidiary
06V4FD-E,Aramark,Public Company,IS_PARENT_OF,0CB9RW-E,Forever Resorts LLC,Subsidiary
0D9Z6R-E,ARC Financial Group Ltd.,Private Company,IS_PARENT_OF,0CB9Y4-E,STEP Energy Services Ltd.,Public_Company
0P2CL5-E,Cirrus Hold Co. Pty Ltd.,Private Company,IS_PARENT_OF,0CBBYP-E,Comscentre Pty Ltd.,Subsidiary
05HP6R-E,Government of Malaysia,Government,IS_PARENT_OF,0CBCCT-E,PETRONAS Carigali Sdn. Bhd.,Subsidiary
05WSZN-E,Bio Products Laboratory Holdings Ltd.,Holding Company,IS_PARENT_OF,0CBFQJ-E,Bio Products Laboratory Ltd.,Subsidiary
05HP6R-E,Government of Malaysia,Government,IS_PARENT_OF,0CBGCD-E,MAS Airline System Sdn. Bhd.,Subsidiary
0096Y5-E,Tetragon Financial Group Ltd.,Mutual Fd-Closed End,IS_PARENT_OF,0CBGHH-E,Polygon Global Partners LLP,Subsidiary
06TKH3-E,"SK Innovation Co., Ltd.",Public Company,IS_PARENT_OF,0CBPKD-E,SK Geocentric Co.,Subsidiary
061WXY-E,"Mitsubishi UFJ Financial Group, Inc.",Public Company,IS_PARENT_OF,0CBTW9-E,First Sentier Investors International IM Ltd.,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0CBVPC-E,"China Energy Engineering Group Co., Ltd.",Subsidiary
05HR15-E,INA-Holding Schaeffler GmbH & Co. KG,Private Company,IS_PARENT_OF,0CBVXX-E,Schaeffler AG,Public_Company
07D16M-E,Signet Jewelers Ltd.,Public Company,IS_PARENT_OF,0CBXWS-E,"Diamonds Direct USA, Inc.",Subsidiary
0JYTN5-E,"WYSIWYG STUDIOS Co., Ltd.",Public Company,IS_PARENT_OF,0CBY0N-E,Urban Works Media,Subsidiary
05PYR4-E,City of Chongqing,Government,IS_PARENT_OF,0CBYC7-E,"Chongqing Municipal Transport Dev & Invt (Group) Co., Ltd.",Government
0NGGPC-E,Pure Hydrogen Corp. Ltd.,Public Company,IS_PARENT_OF,0CBYF6-E,Real Energy Corp. Ltd.,Subsidiary
0NT7B4-E,"Apollo Global Management, Inc.",Public Company,IS_PARENT_OF,0CBYG3-E,"The New Home Co., Inc.",Subsidiary
05JV10-E,Government of Greece,Government,IS_PARENT_OF,0CC09D-E,Hellenic Republic Asset Development Fund SA,Government
05HWMF-E,Unicharm Corp.,Public Company,IS_PARENT_OF,0CC6SV-E,PT Uni-Charm Indonesia,Public_Company
05HX5G-E,Far Eastern New Century Corp.,Public Company,IS_PARENT_OF,0CC7VJ-E,"Yuan Tong Investment Co., Ltd.",Subsidiary
0D83FR-E,Verisure Midholding AB,Private Company,IS_PARENT_OF,0CC8LV-E,Verisure Holding AB,Subsidiary
06167C-E,The University of Chicago,College/University,IS_PARENT_OF,0CC8NZ-E,The University of Chicago Booth School of Business,College_University
05PYR2-E,City of Shanghai,Government,IS_PARENT_OF,0CC92Q-E,"Shanghai Lingang Economic Development (Group) Co., Ltd.",Subsidiary
0JH2SY-E,"ASE Technology Holding Co., Ltd.",Public Company,IS_PARENT_OF,0CCBLT-E,"Universal Scientific Industrial (Shanghai) Co., Ltd.",Public_Company
00F5JF-E,"Groupay, Inc.",Holding Company,IS_PARENT_OF,0CCFQ8-E,GoCardless Ltd.,Subsidiary
0PBDS9-E,"Nextdoor Holdings, Inc.",Public Company,IS_PARENT_OF,0CCGKF-E,"Nextdoor, Inc.",Subsidiary
06HNDC-E,"Independent Insurance Investments, Inc.",Holding Company,IS_PARENT_OF,0CCH20-E,Omni Indemnity Co.,Subsidiary
05HK0H-E,BAE Systems Plc,Public Company,IS_PARENT_OF,0CCH6K-E,Bohemia Interactive Simulations K.S.,Subsidiary
05WTMB-E,Government of Nigeria,Government,IS_PARENT_OF,0CCHH8-E,Arik Air Ltd.,Subsidiary
00CCKS-E,P.&R. S.p.A,Private Company,IS_PARENT_OF,0CCKKQ-E,"Fidia Pharma USA, Inc.",Subsidiary
05HX0T-E,"Ayala Land, Inc.",Public Company,IS_PARENT_OF,0CCMYS-E,"AREIT, Inc.",Public_Company
05J5MH-E,"Minor International Public Co., Ltd.",Public Company,IS_PARENT_OF,0CCQ4G-E,NMT Ltd.,Subsidiary
00182K-E,AssuranceAmerica Corp.,Public Company,IS_PARENT_OF,0CCQPL-E,InsureMax Insurance Co.,Subsidiary
0CCRL3-E,"Drilling Tools International Holdings, Inc.",Private Company,IS_PARENT_OF,0CCRL9-E,"Drilling Tools International, Inc.",Subsidiary
079DHH-E,"Creverse, Inc.",Public Company,IS_PARENT_OF,0CCS3N-E,"CMS Edu Co., Ltd.",Extinct
07LCVG-E,Premier Research International LLC,Private Company,IS_PARENT_OF,0CCT7D-E,Camargo Pharmaceutical Services LLC,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0CCV0T-E,China Resources Asset Management Ltd.,Subsidiary
0G09SD-E,"China Orient Asset Management Co., Ltd.",Joint Venture,IS_PARENT_OF,0CCV3B-E,"China United Insurance Holding Co., Ltd.",Subsidiary
05SJ80-E,"Altair Engineering, Inc.",Public Company,IS_PARENT_OF,0CD16H-E,World Programming Ltd.,Subsidiary
0CPCM4-E,County Of Jiangle,Government,IS_PARENT_OF,0CD1W9-E,"Fujian Jinsen Forestry Co., Ltd.",Public_Company
0BJ5JF-E,"Function(x), Inc.",Extinct,IS_PARENT_OF,0CD3KJ-E,"Viggle Media, Inc.",Subsidiary
0M7SF9-E,"GoodRx Holdings, Inc.",Public Company,IS_PARENT_OF,0CD82C-E,"GoodRx, Inc.",Subsidiary
05HWDT-E,"Kyushu Electric Power Co., Inc.",Public Company,IS_PARENT_OF,0CDCXZ-E,Kyuden Mirai Energy Corp.,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0CDFNP-E,China Government Securities Depository Trust & Clearing,Subsidiary
00BHM0-E,"KB Financial Group, Inc.",Public Company,IS_PARENT_OF,0CDG1R-E,PT KB Finansia Multi Finance,Subsidiary
064N5J-E,Gazprom-Media Holding OJSC,Holding Company,IS_PARENT_OF,0CDG76-E,Gazprom Media LLC,Subsidiary
062CJ8-E,SEOUL BROADCASTING SYSTEM,Public Company,IS_PARENT_OF,0CDHNF-E,"DMC Media Co., Ltd.",Subsidiary
0MK1N5-E,Pelican Midco Ltd.,Holding Company,IS_PARENT_OF,0CDL76-E,Cruinn Diagnostics Ltd.,Private_Company
05W6Y7-E,Grupo LALA SAB de CV,Public Company,IS_PARENT_OF,0CDNH1-E,Vigor Alimentos SA,Subsidiary
0DWB5C-E,"Liftoff Mobile, Inc.",Holding Company,IS_PARENT_OF,0CDQJP-E,"Vungle, Inc.",Subsidiary
00DL89-E,"CrowdStrike Holdings, Inc.",Public Company,IS_PARENT_OF,0CDS3Q-E,"CrowdStrike, Inc.",Subsidiary
0091M7-E,The Bank of New York Mellon Corp.,Public Company,IS_PARENT_OF,0CDSCN-E,The Bank of New York Mellon (New York),Subsidiary
05J9XJ-E,Allchurches Trust Ltd.,Non-Profit Organization,IS_PARENT_OF,0CDXDJ-E,Ansvar Insurance Ltd.,Subsidiary
05KVPB-E,Acek Desarrollo y Gestión Industrial SL,Private Company,IS_PARENT_OF,0CDZ79-E,Gestamp Renewables Energy SL,Subsidiary
08RNHQ-E,KW Automotive GmbH,Holding Company,IS_PARENT_OF,0CDZVL-E,BBS Automotive GmbH,Subsidiary
002J60-E,American Family Insurance Mutual Holding Co.,Private Company,IS_PARENT_OF,0CF04Y-E,American Family Connect Insurance Co.,Subsidiary
0610KZ-E,Province of Shandong,Government,IS_PARENT_OF,0CF2MN-E,Shandong Hi-Speed Investment Holdings Ltd.,Subsidiary
0C73CD-E,WestBridge Capital Partners LLC,Private Company,IS_PARENT_OF,0CF3JM-E,Jwalamukhi Investment Holdings,Subsidiary
00221C-E,"Glacier Bancorp, Inc.",Public Company,IS_PARENT_OF,0CF4Q7-E,Altabancorp,Extinct
05HZ7H-E,Quiñenco SA,Public Company,IS_PARENT_OF,0CF7WC-E,Sociedad Matriz SAAM SA,Public_Company
05LT05-E,Government of China,Government,IS_PARENT_OF,0CF93W-E,China Recycling Development Corp Ltd.,Subsidiary
0DH61K-E,Sotio NV,Holding Company,IS_PARENT_OF,0CFBJS-E,Cytune Pharma SAS,Subsidiary
05X1XN-E,National Agricultural Cooperative Federation,Private Company,IS_PARENT_OF,0CFF66-E,"Nonghyup Agribusiness Group, Inc.",Subsidiary
05HP6M-E,Tata Sons Pvt Ltd.,Holding Company,IS_PARENT_OF,0CFFN3-E,Supermarket Grocery Supplies Pvt Ltd.,Subsidiary
09DRF0-E,ProService Finteco Sp zoo,Holding Company,IS_PARENT_OF,0CFHJR-E,Moventum SCA,Subsidiary
05QL00-E,Province of Hubei,Government,IS_PARENT_OF,0CFKS9-E,"Changjiang Publishing & Media Co., Ltd.",Public_Company
060MMN-E,City of Guangzhou,Government,IS_PARENT_OF,0CFM1G-E,"Guangzhou Restaurant Group Co., Ltd.",Public_Company
0MM7GH-E,"Caesars Entertainment, Inc.",Public Company,IS_PARENT_OF,0CFM5L-E,"Caesars Holdings, Inc.",Subsidiary
0C3CK3-E,Vulpes Investment Management Pte Ltd.,Private Company,IS_PARENT_OF,0CFP6W-E,Vulpes Life Sciences Fund,Hedge_Fund
0DLY6F-E,Cliens Holding AB,Private Company,IS_PARENT_OF,0CFRGX-E,Cliens Kapitalförvaltning AB,Subsidiary
0CMBWX-E,FLBM Co. Ltd.,Private Company,IS_PARENT_OF,0CFW5W-E,Flair International Ltd.,Subsidiary
09PD7B-E,Estate of Ng Teng Fong,Trust/Trustee,IS_PARENT_OF,0CFYJ4-E,Boswell Holdings Ltd.,Subsidiary
06BF1C-E,Government of Ivory Coast,Government,IS_PARENT_OF,0CG03V-E,Societe pour le Developpement Minier de la Côte d\lvoire,Subsidiary
0Q0MJP-E,"Firstup, Inc.",Holding Company,IS_PARENT_OF,0CG155-E,"SocialChorus, Inc.",Extinct
09L2FV-E,"Jiangsu Phoenix Publishing & Media Corp., Ltd.",Public Company,IS_PARENT_OF,0CG15Z-E,"Xiamen Phoenix Onesoft Co., Ltd.",Subsidiary
062SXP-E,City of Chengdu,Government,IS_PARENT_OF,0CG852-E,"Chengdu Jiaozi Financial Holding Group Co., Ltd.",Subsidiary
0765YF-E,Fraunhofer-Gesellschaft eV,Non-Profit Organization,IS_PARENT_OF,0CGBND-E,Fraunhofer Institute for Photonic Microsystems,Subsidiary
0FXF9L-E,AddLife AB,Public Company,IS_PARENT_OF,0CGD7S-E,Euromed AG (Switzerland),Subsidiary
05PYR3-E,City of Beijing,Government,IS_PARENT_OF,0CGDSV-E,Beijing Capital Grand Ltd.,Public_Company
05LT05-E,Government of China,Government,IS_PARENT_OF,0CGFLR-E,China Huadian Capital Holdings Co. Ltd.,Subsidiary
062SXP-E,City of Chengdu,Government,IS_PARENT_OF,0CGFMB-E,"Chengdu Xingcheng Investment Group Co., Ltd.",Subsidiary
00394S-E,Grifols SA,Public Company,IS_PARENT_OF,0CGL05-E,"GigaGen, Inc.",Subsidiary
0CGHH3-E,"Vector, Inc.",Public Company,IS_PARENT_OF,0CGLLM-E,PR TIMES Inc.,Public_Company
05JPQN-E,Government of Poland,Government,IS_PARENT_OF,0CGLSL-E,LOT Aircraft Maintenance Services Sp zoo,Subsidiary
079Z90-E,Emilia Development (O.F.G.) Ltd.,Public Company,IS_PARENT_OF,0CGLST-E,Palad H.Y. Industries Ltd.,Subsidiary
0DD99J-E,Certipath Acquisition Co.,Private Company,IS_PARENT_OF,0CGLZ9-E,CertiPath LLC,Subsidiary
0610KZ-E,Province of Shandong,Government,IS_PARENT_OF,0CGM0H-E,"Shandong Iron & Steel Co., Ltd.",Public_Company
0CK71N-E,Fortune Corp. Ltd. /SG/,Private Company,IS_PARENT_OF,0CGSTV-E,Bumitama Agri Ltd.,Public_Company
0FF67Q-E,Bajoria Financial Services Pvt Ltd.,Private Company,IS_PARENT_OF,0CGX14-E,IFGL Refractories Ltd.,Public_Company
06YQ1L-E,Sequoia Capital Operations LLC,Private Company,IS_PARENT_OF,0CGYTZ-E,Tianjin Sequoia Juye Equity Investment Partnership Enterpr LP,Venture_Capital_Fund
0099GB-E,Tianneng Power International Ltd.,Public Company,IS_PARENT_OF,0CH15P-E,"Tianneng Battery Group Co., Ltd.",Public_Company
000CGH-E,"Avnet, Inc.",Public Company,IS_PARENT_OF,0CH1RH-E,Phoenics Electronics Corp.,Subsidiary
00D333-E,"AMC Networks, Inc.",Public Company,IS_PARENT_OF,0CH1TJ-E,"RLJ Entertainment, Inc.",Subsidiary
05J2YJ-E,TAG Immobilien AG,Public Company,IS_PARENT_OF,0CH3R0-E,Vantage Development SA,Subsidiary
0B6B0X-E,"HCA Healthcare, Inc.",Public Company,IS_PARENT_OF,0CH7HG-E,"MD Now Medical Centers, Inc.",Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0CHG34-E,"People.cn Co., Ltd.",Public_Company
0NWRHW-E,Perella Weinberg Partners,Public Company,IS_PARENT_OF,0CHGFB-E,Perella Weinberg Partners Group LP,Subsidiary
0DPKJP-E,Beijing Haidian State Owned Asset Sup & Admin Committe,Government,IS_PARENT_OF,0CHM5T-E,Beijing Cuiwei Tower Co. Ltd.,Public_Company
05X5WB-E,Accel-KKR LLC,Holding Company,IS_PARENT_OF,0CHNPC-E,"Paymentus Holdings, Inc.",Public_Company
0PBQPW-E,XLerate Group,Private Company,IS_PARENT_OF,0CHP8K-E,"America's Auto Auction, Inc.",Subsidiary
007F9S-E,Legend Pictures LLC,Holding Company,IS_PARENT_OF,0CHT2H-E,Legendary Pictures Funding LLC,Subsidiary
0GPTJ0-E,Highland Strategic Holding Pte Ltd.,Private Company,IS_PARENT_OF,0CHWCH-E,PT TBS Energi Utama Tbk,Public_Company
0D8H1Y-E,PT Global Digital Niaga,Holding Company,IS_PARENT_OF,0CHWCL-E,PT Supra Boga Lestari Tbk,Public_Company
06J984-E,GMR Infrastructure Ltd.,Public Company,IS_PARENT_OF,0CHXB1-E,GMR Hospitality & Retail Ltd.,Subsidiary
05QLZJ-E,Province of Sichuan,Government,IS_PARENT_OF,0CHXSL-E,"Sichuan Energy Industry Investment Group Co., Ltd.",Subsidiary
0NYPS9-E,Wise Plc,Public Company,IS_PARENT_OF,0CHXY9-E,Wise Payments Ltd.,Subsidiary
002J95-E,HSBC Holdings Plc,Public Company,IS_PARENT_OF,0CHYR8-E,HSBC Bank Oman SOAG,Public_Company
09RM1M-E,City of Putian,Government,IS_PARENT_OF,0CHZF3-E,Putian State-Owned Assets Investment Group Co. Ltd.,Subsidiary
05LFPB-E,Government of Kazakhstan,Government,IS_PARENT_OF,0CJ13R-E,United Chemical Co. LLP,Subsidiary
0KFBRC-E,Prisma Capital Ltda.,Private Company,IS_PARENT_OF,0CJ19T-E,Dommo Energia SA,Public_Company
05LT05-E,Government of China,Government,IS_PARENT_OF,0CJ2TS-E,China Machinery Engineering Corp.,Subsidiary
0DPKJP-E,Beijing Haidian State Owned Asset Sup & Admin Committe,Government,IS_PARENT_OF,0CJ4DC-E,Beijing Cuiwei Group Co. Ltd.,Subsidiary
05HXGT-E,Sapporo Holdings Ltd.,Public Company,IS_PARENT_OF,0CJ557-E,Pokka Sapporo Food & Beverage Ltd.,Subsidiary
0NGG21-E,"Celestial-Saturn Parent, Inc.",Holding Company,IS_PARENT_OF,0CJ6LL-E,"Next Gear Solutions, Inc.",Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0CJ855-E,SDIC Innovation Investment Management Co. Ltd.,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0CJ85D-E,SDIC Innovation Beijing Investment Fund Co. Ltd.,Private_Eq_Fd_Alt_Invt
0DQPJM-E,Hallmark Odyssey Sdn. Bhd.,Private Company,IS_PARENT_OF,0CJ8YR-E,Icon Offshore Bhd.,Public_Company
0032JM-E,Vivendi SE,Public Company,IS_PARENT_OF,0CJBKY-E,Search Laboratory Ltd.,Subsidiary
0761KD-E,City of Xi'an,Government,IS_PARENT_OF,0CJBN8-E,"Xi'an Investment Holding Co., Ltd.",Subsidiary
07LN7L-E,Equitas Holdings Ltd.,Public Company,IS_PARENT_OF,0CJBWR-E,Equitas Small Finance Bank Ltd.,Public_Company
000CPM-E,"Applied Industrial Technologies, Inc.",Public Company,IS_PARENT_OF,0CJCD1-E,MBC FZ LLC,Subsidiary
0PHSFB-E,"Anghami, Inc.",Public Company,IS_PARENT_OF,0CJCJF-E,Anghami.com,Subsidiary
0QQ4Z9-E,Minesoft Ltd. /Private Group/,Private Company,IS_PARENT_OF,0CJDVR-E,Minesoft Ltd.,Subsidiary
062WD6-E,ZEAL Network SE,Public Company,IS_PARENT_OF,0CJFM6-E,Lotto24 AG,Public_Company
06HHCL-E,Eastern Province Cement Co.,Public Company,IS_PARENT_OF,0CJFVF-E,Arabian Yemen Cement Co.,Subsidiary
0CJHV2-E,SDJH Group AB,Private Company,IS_PARENT_OF,0CJHVK-E,Campadre Scandinavia AB,Subsidiary
0GZZST-E,PT Prodia Utama,Private Company,IS_PARENT_OF,0CJKP6-E,PT Prodia Widyahusada Tbk,Public_Company
08DQZ5-E,Shinsegae International Inc.,Public Company,IS_PARENT_OF,0CJKQC-E,PP Produits Prestiges SA,Subsidiary
0MV7LJ-E,"LifeSpeak, Inc.",Public Company,IS_PARENT_OF,0CJLQM-E,"Wellbeats, Inc.",Subsidiary
0GP4QC-E,Radiate Holdings LP,Holding Company,IS_PARENT_OF,0CJM75-E,Astound Broadband,Subsidiary
07RW1M-E,"WestLand Resources, Inc.",Private Company,IS_PARENT_OF,0CJMTQ-E,"EM Strategies, Inc.",Subsidiary
0C9XLD-E,Just Eat Takeaway.com NV,Public Company,IS_PARENT_OF,0CJNY9-E,Just Eat Ltd. (United Kingdom),Subsidiary
